transaction_id,date,merchant_original,merchant_cleaned,category,amount,status,department,extraction_confidence,data_quality
TXN-02943,2024-10-05,Starbucks,Starbucks,Meals & Entertainment,10.0,pending,Marketing,0.95,Good
TXN-02944,2024-07-03,Staples,Staples,Office Supplies,50.0,completed,Marketing,0.8799999999999999,Fair
TXN-02945,2024-03-23,DHL,Dhl,Shipping & Logistics,30.0,completed,Sales,0.8999999999999999,Fair
TXN-02946,2024-01-17,HubSpot,Hubspot,Marketing - Software,50.0,completed,Finance,0.9299999999999999,Good
TXN-02947,2024-12-22,Amazon Business,Amazon Business,Office Supplies,100.0,pending,Marketing,0.95,Good
TXN-02948,2024-02-22,IKEA,Ikea,Furniture - Fixed Asset,300.0,delivered,Marketing,0.8999999999999999,Fair
TXN-02949,2024-10-04,UberEats,Ubereats,Meals & Entertainment,20.0,completed,Sales,0.95,Good
TXN-02950,2024-07-21,Apple,Apple,Hardware - Equipment,1999.0,invoiced,Finance,0.95,Good
TXN-02951,2024-06-02,GitHub,Github,Software - Development,21.0,completed,Marketing,0.95,Good
TXN-02952,2024-06-14,Zoom,Zoom,Software - SaaS,200.0,paid,Engineering,0.8999999999999999,Fair
TXN-02953,2025-01-21,Starbucks,Starbucks,Meals & Entertainment,15.0,completed,Operations,0.8999999999999999,Fair
TXN-02954,2024-07-31,Time Warner,Time Warner,Utilities - Internet,60.0,paid,Operations,0.8999999999999999,Fair
TXN-02955,2024-03-16,Google Cloud,Google Cloud,Software - Cloud,1850.0,paid,Operations,0.8999999999999999,Fair
TXN-02956,2025-01-25,Southwest Airlines,Southwest Airlines,Travel - Airfare,650.0,completed,Sales,0.8999999999999999,Fair
TXN-02957,2024-04-14,United Airlines,United Airlines,Travel - Airfare,1200.0,paid,Marketing,0.95,Good
TXN-02958,2024-09-23,Office Depot,Office Depot,Office Supplies,200.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-02959,2024-07-20,Starbucks,Starbucks,Meals & Entertainment,7.0,pending,HR,0.95,Good
TXN-02960,2024-11-13,Zoom,Zoom,Software - SaaS,299.0,invoiced,Finance,0.95,Good
TXN-02961,2025-01-12,American Airlines,American Airlines,Travel - Airfare,300.0,delivered,Finance,0.95,Good
TXN-02962,2024-01-10,IKEA,Ikea,Furniture - Fixed Asset,100.0,paid,Finance,0.8999999999999999,Fair
TXN-02963,2024-06-22,Staples,Staples,Office Supplies,50.0,invoiced,Sales,0.8999999999999999,Fair
TXN-02964,2025-03-22,Lyft,Lyft,Travel - Ground,12.0,invoiced,Sales,0.8999999999999999,Fair
TXN-02965,2024-02-27,Amazon,Amazon,Hardware - Equipment,599.0,paid,HR,0.95,Good
TXN-02966,2024-06-04,Lyft Inc,Lyft Inc,Travel - Ground,40.0,delivered,Engineering,0.95,Good
TXN-02967,2024-07-10,Amazon,Amazon,Hardware - Equipment,2499.0,completed,Engineering,0.95,Good
TXN-02968,2024-12-08,Amazon Business,Amazon Business,Office Supplies,100.0,paid,HR,0.8799999999999999,Fair
TXN-02969,2024-04-10,Chipotle,Chipotle,Meals & Entertainment,15.0,paid,Engineering,0.8999999999999999,Fair
TXN-02970,2024-10-13,Accenture,Accenture,Professional Services,15000.0,delivered,HR,0.95,Good
TXN-02971,2024-04-04,Slack,Slack,Software - SaaS,125.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-02972,2024-06-01,Lenovo,Lenovo,Hardware - Equipment,1000.0,invoiced,HR,0.8999999999999999,Fair
TXN-02973,2024-02-28,PwC,Pwc,Professional Services,20000.0,paid,Sales,0.8999999999999999,Fair
TXN-02974,2024-06-23,Starbucks,Starbucks,Meals & Entertainment,7.0,completed,Operations,0.8999999999999999,Fair
TXN-02975,2024-10-27,Salesforce,Salesforce,Software - SaaS,300.0,pending,Sales,0.8999999999999999,Fair
TXN-02976,2025-03-22,Zoom,Zoom,Software - SaaS,299.0,paid,Engineering,0.95,Good
TXN-02977,2025-02-28,Staples,Staples,Office Supplies,500.0,delivered,Engineering,0.8999999999999999,Fair
TXN-02978,2024-03-23,Delta Airlines,Delta Airlines,Travel - Airfare,900.0,paid,HR,0.9299999999999999,Good
TXN-02979,2025-01-09,AWS,Aws,Software - Cloud,500.0,invoiced,Marketing,0.95,Good
TXN-02980,2024-06-11,Verizon,Verizon,Utilities - Telecom,200.0,completed,Engineering,0.95,Good
TXN-02981,2024-08-14,Zoom,Zoom,Software - SaaS,200.0,completed,Engineering,0.95,Good
TXN-02982,2024-02-07,Accenture,Accenture,Professional Services,15000.0,pending,Engineering,0.8999999999999999,Fair
TXN-02983,2024-05-07,Herman Miller,Herman Miller,Furniture - Fixed Asset,1200.0,completed,Marketing,0.8999999999999999,Fair
TXN-02984,2024-10-16,Twilio,Twilio,Software - Communications,200.0,paid,Marketing,0.8999999999999999,Fair
TXN-02985,2024-02-27,Amazon,Amazon,Hardware - Equipment,99.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-02986,2024-10-31,Accenture,Accenture,Professional Services,15000.0,delivered,HR,0.8999999999999999,Fair
TXN-02987,2024-10-23,Grubhub,Grubhub,Meals & Entertainment,50.0,completed,Operations,0.95,Good
TXN-02988,2024-02-12,Accenture,Accenture,Professional Services,7000.0,delivered,Finance,0.8999999999999999,Fair
TXN-02989,2024-10-01,Comcast,Comcast,Utilities - Internet,200.0,invoiced,Operations,0.95,Good
TXN-02990,2024-04-21,UberEats,Ubereats,Meals & Entertainment,20.0,delivered,HR,0.95,Good
TXN-02991,2024-02-03,Zoom,Zoom,Software - SaaS,200.0,delivered,Engineering,0.8999999999999999,Fair
TXN-02992,2024-07-26,Verizon,Verizon,Utilities - Telecom,200.0,delivered,Engineering,0.8999999999999999,Fair
TXN-02993,2024-11-01,Stripe,Stripe,Software - Payments,100.0,delivered,Operations,0.8999999999999999,Fair
TXN-02994,2024-11-27,Lenovo,Lenovo,Hardware - Equipment,400.0,pending,Engineering,0.95,Good
TXN-02995,2024-01-03,Facebook Ads,Facebook Ads,Marketing - Digital,2000.0,pending,Engineering,0.8999999999999999,Fair
TXN-02996,2024-03-24,American Airlines,American Airlines,Travel - Airfare,300.0,paid,Sales,0.8799999999999999,Fair
TXN-02997,2024-11-04,Office Depot,Office Depot,Office Supplies,350.0,pending,Marketing,0.95,Good
TXN-02998,2024-05-24,Comcast,Comcast,Utilities - Internet,70.0,delivered,Marketing,0.95,Good
TXN-02999,2024-04-03,Hilton Hotels,Hilton Hotels,Travel - Lodging,400.0,delivered,Sales,0.8799999999999999,Fair
TXN-03000,2025-02-13,Staples,Staples,Office Supplies,500.0,pending,HR,0.8999999999999999,Fair
TXN-03001,2025-01-26,United Airlines,United Airlines,Travel - Airfare,2500.0,delivered,Finance,0.8999999999999999,Fair
TXN-03002,2024-10-01,Datadog,Datadog,Software - Monitoring,800.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03003,2024-04-28,LawDepot,Lawdepot,Legal Services,1000.0,completed,Marketing,0.95,Good
TXN-03004,2024-08-11,HubSpot,Hubspot,Marketing - Software,200.0,paid,Sales,0.95,Good
TXN-03005,2024-02-20,GitHub,Github,Software - Development,231.0,invoiced,Operations,0.95,Good
TXN-03006,2024-09-04,Datadog,Datadog,Software - Monitoring,800.0,paid,Marketing,0.8999999999999999,Fair
TXN-03007,2024-04-17,Slack,Slack,Software - SaaS,99.0,invoiced,HR,0.8999999999999999,Fair
TXN-03008,2025-03-03,UPS,Ups,Shipping & Logistics,50.0,pending,Marketing,0.8999999999999999,Fair
TXN-03009,2024-03-07,Steelcase,Steelcase,Furniture - Fixed Asset,1800.0,pending,Finance,0.8999999999999999,Fair
TXN-03010,2025-01-31,DoorDash,Doordash,Meals & Entertainment,100.0,completed,Sales,0.95,Good
TXN-03011,2024-01-23,Office Depot,Office Depot,Office Supplies,200.0,delivered,HR,0.95,Good
TXN-03012,2024-06-27,American Airlines,American Airlines,Travel - Airfare,950.0,completed,HR,0.8999999999999999,Fair
TXN-03013,2024-06-02,Microsoft Azure,Microsoft Azure,Software - Cloud,1500.0,pending,Finance,0.8999999999999999,Fair
TXN-03014,2024-01-19,Chipotle,Chipotle,Meals & Entertainment,10.0,completed,Marketing,0.8799999999999999,Fair
TXN-03015,2024-08-20,Salesforce,Salesforce,Software - SaaS,1200.0,delivered,Finance,0.95,Good
TXN-03016,2024-10-28,United Airlines,United Airlines,Travel - Airfare,850.0,invoiced,HR,0.8999999999999999,Fair
TXN-03017,2025-02-07,Herman Miller,Herman Miller,Furniture - Fixed Asset,1200.0,invoiced,Engineering,0.95,Good
TXN-03018,2024-04-03,DoorDash,Doordash,Meals & Entertainment,100.0,delivered,HR,0.95,Good
TXN-03019,2024-10-18,Hilton Hotels,Hilton Hotels,Travel - Lodging,400.0,delivered,HR,0.8999999999999999,Fair
TXN-03020,2024-05-10,Stripe,Stripe,Software - Payments,100.0,pending,Finance,0.95,Good
TXN-03021,2025-02-16,Chipotle,Chipotle,Meals & Entertainment,25.0,completed,Marketing,0.8999999999999999,Fair
TXN-03022,2024-08-30,Southwest Airlines,Southwest Airlines,Travel - Airfare,1000.0,pending,Sales,0.95,Good
TXN-03023,2024-02-25,Zoom,Zoom,Software - SaaS,200.0,completed,HR,0.95,Good
TXN-03024,2025-01-14,Zoom,Zoom,Software - SaaS,599.0,completed,HR,0.9299999999999999,Good
TXN-03025,2024-02-22,Deloitte,Deloitte,Professional Services,50000.0,completed,Marketing,0.8799999999999999,Fair
TXN-03026,2024-03-18,Stripe,Stripe,Software - Payments,1250.0,paid,HR,0.95,Good
TXN-03027,2024-02-18,FedEx,Fedex,Shipping & Logistics,500.0,paid,Sales,0.95,Good
TXN-03028,2024-10-29,Dell,Dell,Hardware - Equipment,500.0,paid,Sales,0.95,Good
TXN-03029,2024-09-19,Google Ads,Google Ads,Marketing - Digital,500.0,delivered,Engineering,0.95,Good
TXN-03030,2024-09-01,IKEA,Ikea,Furniture - Fixed Asset,100.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03031,2024-04-18,Uber,Uber,Travel - Ground,120.0,pending,Sales,0.8799999999999999,Fair
TXN-03032,2024-11-28,Steelcase,Steelcase,Furniture - Fixed Asset,1000.0,invoiced,HR,0.8999999999999999,Fair
TXN-03033,2024-06-11,DoorDash,Doordash,Meals & Entertainment,50.0,delivered,Sales,0.95,Good
TXN-03034,2024-11-29,FedEx,Fedex,Shipping & Logistics,100.0,completed,Operations,0.8999999999999999,Fair
TXN-03035,2024-03-31,GitHub,Github,Software - Development,231.0,invoiced,Marketing,0.95,Good
TXN-03036,2024-06-01,Facebook Ads,Facebook Ads,Marketing - Digital,800.0,completed,Sales,0.8799999999999999,Fair
TXN-03037,2024-03-13,Google Ads,Google Ads,Marketing - Digital,500.0,completed,Sales,0.95,Good
TXN-03038,2024-07-14,Facebook Ads,Facebook Ads,Marketing - Digital,300.0,paid,Operations,0.9299999999999999,Good
TXN-03039,2024-11-17,Herman Miller,Herman Miller,Furniture - Fixed Asset,1500.0,completed,Operations,0.8799999999999999,Fair
TXN-03040,2024-01-18,FedEx,Fedex,Shipping & Logistics,500.0,delivered,Finance,0.8999999999999999,Fair
TXN-03041,2024-05-26,Starbucks,Starbucks,Meals & Entertainment,10.0,paid,Finance,0.8999999999999999,Fair
TXN-03042,2024-02-18,Uber,Uber,Travel - Ground,45.0,completed,Sales,0.8799999999999999,Fair
TXN-03043,2024-03-06,American Airlines,American Airlines,Travel - Airfare,950.0,paid,Finance,0.95,Good
TXN-03044,2024-12-25,AT&T,At&T,Utilities - Telecom,150.0,paid,Operations,0.95,Good
TXN-03045,2024-08-30,Twilio,Twilio,Software - Communications,50.0,paid,Operations,0.95,Good
TXN-03046,2024-08-12,Datadog,Datadog,Software - Monitoring,800.0,delivered,Marketing,0.8999999999999999,Fair
TXN-03047,2024-08-07,Stripe,Stripe,Software - Payments,1250.0,pending,Operations,0.8999999999999999,Fair
TXN-03048,2024-11-03,Datadog,Datadog,Software - Monitoring,800.0,paid,Engineering,0.95,Good
TXN-03049,2024-07-29,Comcast,Comcast,Utilities - Internet,200.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03050,2024-04-26,Best Buy,Best Buy,Hardware - Equipment,100.0,paid,HR,0.8999999999999999,Fair
TXN-03051,2024-04-27,Google Cloud,Google Cloud,Software - Cloud,4000.0,paid,Finance,0.8999999999999999,Fair
TXN-03052,2024-05-26,Best Buy,Best Buy,Hardware - Equipment,100.0,paid,Finance,0.8999999999999999,Fair
TXN-03053,2025-01-10,FedEx,Fedex,Shipping & Logistics,45.0,pending,Finance,0.8999999999999999,Fair
TXN-03054,2025-03-20,Google Cloud,Google Cloud,Software - Cloud,4000.0,completed,Engineering,0.8799999999999999,Fair
TXN-03055,2024-08-24,Starbucks,Starbucks,Meals & Entertainment,15.0,completed,Engineering,0.95,Good
TXN-03056,2024-12-08,Lyft,Lyft,Travel - Ground,40.0,completed,HR,0.8999999999999999,Fair
TXN-03057,2024-07-06,IKEA,Ikea,Furniture - Fixed Asset,1200.0,completed,Sales,0.8999999999999999,Fair
TXN-03058,2024-07-08,Dell,Dell,Hardware - Equipment,2500.0,paid,Sales,0.8999999999999999,Fair
TXN-03059,2024-06-08,UPS,Ups,Shipping & Logistics,120.0,delivered,Operations,0.95,Good
TXN-03060,2024-06-23,Hilton Hotels,Hilton Hotels,Travel - Lodging,700.0,pending,Engineering,0.95,Good
TXN-03061,2024-10-14,Staples Inc,Staples Inc,Office Supplies,150.0,pending,Sales,0.8999999999999999,Fair
TXN-03062,2024-09-20,Google Cloud Inc,Google Cloud Inc,Software - Cloud,4000.0,paid,Marketing,0.8999999999999999,Fair
TXN-03063,2024-08-30,Salesforce,Salesforce,Software - SaaS,1200.0,pending,Sales,0.95,Good
TXN-03064,2024-03-26,AWS,Aws,Software - Cloud,1000.0,invoiced,Operations,0.95,Good
TXN-03065,2024-08-24,LinkedIn Ads,Linkedin Ads,Marketing - Digital,1000.0,completed,HR,0.95,Good
TXN-03066,2024-12-01,xero,Xero,Accounting Software,99.0,pending,Engineering,0.95,Good
TXN-03067,2025-02-27,Accenture,Accenture,Professional Services,3000.0,invoiced,Marketing,0.95,Good
TXN-03068,2024-11-30,Office Depot,Office Depot,Office Supplies,75.0,pending,Engineering,0.9299999999999999,Good
TXN-03069,2024-09-15,FedEx,Fedex,Shipping & Logistics,300.0,completed,Operations,0.95,Good
TXN-03070,2025-02-20,Xero,Xero,Accounting Software,400.0,paid,Marketing,0.95,Good
TXN-03071,2024-09-10,Datadog,Datadog,Software - Monitoring,3000.0,paid,Operations,0.8799999999999999,Fair
TXN-03072,2024-12-31,Amazon Business,Amazon Business,Office Supplies,100.0,delivered,Marketing,0.8999999999999999,Fair
TXN-03073,2024-05-30,United Airlines,United Airlines,Travel - Airfare,850.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03074,2024-08-13,Airbnb,Airbnb,Travel - Lodging,600.0,completed,Operations,0.8999999999999999,Fair
TXN-03075,2025-01-15,QuickBooks,Quickbooks,Accounting Software,120.0,pending,Operations,0.8999999999999999,Fair
TXN-03076,2025-03-04,IKEA,Ikea,Furniture - Fixed Asset,1200.0,paid,Finance,0.95,Good
TXN-03077,2024-08-30,Airbnb,Airbnb,Travel - Lodging,150.0,pending,Engineering,0.8999999999999999,Fair
TXN-03078,2025-03-09,Marriott Hotels,Marriott Hotels,Travel - Lodging,800.0,completed,Finance,0.8999999999999999,Fair
TXN-03079,2024-03-30,Facebook Ads,Facebook Ads,Marketing - Digital,4000.0,completed,Operations,0.95,Good
TXN-03080,2024-03-26,HubSpot,Hubspot,Marketing - Software,1200.0,delivered,Marketing,0.95,Good
TXN-03081,2024-09-30,Best Buy,Best Buy,Hardware - Equipment,500.0,pending,Sales,0.8999999999999999,Fair
TXN-03082,2024-07-10,AT&T,At&T,Utilities - Telecom,300.0,completed,Engineering,0.8999999999999999,Fair
TXN-03083,2025-02-12,Apple,Apple,Hardware - Equipment,199.0,invoiced,Finance,0.95,Good
TXN-03084,2024-04-28,American Airlines,American Airlines,Travel - Airfare,950.0,pending,Operations,0.8999999999999999,Fair
TXN-03085,2024-05-16,UberEats,Ubereats,Meals & Entertainment,100.0,completed,Sales,0.9299999999999999,Good
TXN-03086,2024-06-22,Herman Miller,Herman Miller,Furniture - Fixed Asset,1200.0,delivered,Engineering,0.95,Good
TXN-03087,2024-06-15,Deloitte,Deloitte,Professional Services,25000.0,pending,HR,0.95,Good
TXN-03088,2024-01-06,Grubhub,Grubhub,Meals & Entertainment,50.0,pending,Sales,0.8999999999999999,Fair
TXN-03089,2024-12-10,Airbnb,Airbnb,Travel - Lodging,600.0,completed,Finance,0.8999999999999999,Fair
TXN-03090,2024-07-31,Herman Miller,Herman Miller,Furniture - Fixed Asset,800.0,completed,Operations,0.8999999999999999,Fair
TXN-03091,2025-02-13,Google Ads,Google Ads,Marketing - Digital,5000.0,delivered,Sales,0.8999999999999999,Fair
TXN-03092,2024-03-19,grubhub,Grubhub,Meals & Entertainment,50.0,completed,HR,0.8999999999999999,Fair
TXN-03093,2024-09-17,DHL,Dhl,Shipping & Logistics,60.0,delivered,Engineering,0.95,Good
TXN-03094,2025-02-05,LawDepot,Lawdepot,Legal Services,2500.0,delivered,Marketing,0.8999999999999999,Fair
TXN-03095,2024-01-18,IKEA,Ikea,Furniture - Fixed Asset,600.0,paid,Marketing,0.8999999999999999,Fair
TXN-03096,2024-12-14,Apple,Apple,Hardware - Equipment,799.0,invoiced,Marketing,0.95,Good
TXN-03097,2025-02-09,Comcast,Comcast,Utilities - Internet,70.0,invoiced,HR,0.8999999999999999,Fair
TXN-03098,2024-02-22,HubSpot,Hubspot,Marketing - Software,200.0,completed,Finance,0.95,Good
TXN-03099,2024-12-15,Google Cloud,Google Cloud,Software - Cloud,1850.0,paid,Operations,0.8999999999999999,Fair
TXN-03100,2024-04-14,QuickBooks,Quickbooks,Accounting Software,300.0,pending,Engineering,0.8999999999999999,Fair
TXN-03101,2024-10-27,Time Warner,Time Warner,Utilities - Internet,60.0,delivered,Operations,0.95,Good
TXN-03102,2024-02-01,Xero,Xero,Accounting Software,200.0,paid,Marketing,0.95,Good
TXN-03103,2024-03-15,AT&T,At&T,Utilities - Telecom,150.0,pending,Finance,0.8999999999999999,Fair
TXN-03104,2025-02-12,Slack,Slack,Software - SaaS,99.0,completed,HR,0.8999999999999999,Fair
TXN-03105,2024-01-19,Airbnb,Airbnb,Travel - Lodging,600.0,invoiced,Sales,0.8999999999999999,Fair
TXN-03106,2025-01-15,Google Cloud,Google Cloud,Software - Cloud,4000.0,paid,Operations,0.8999999999999999,Fair
TXN-03107,2024-04-05,UberEats,Ubereats,Meals & Entertainment,100.0,paid,Finance,0.8999999999999999,Fair
TXN-03108,2024-07-19,McKinsey,Mckinsey,Professional Services,15000.0,delivered,Operations,0.8999999999999999,Fair
TXN-03109,2024-04-09,Accenture,Accenture,Professional Services,7000.0,completed,Marketing,0.8999999999999999,Fair
TXN-03110,2024-12-18,Twilio,Twilio,Software - Communications,1000.0,completed,Marketing,0.9299999999999999,Good
TXN-03111,2024-07-27,United Airlines,United Airlines,Travel - Airfare,2500.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03112,2024-10-08,United Airlines,United Airlines,Travel - Airfare,850.0,paid,Sales,0.8999999999999999,Fair
TXN-03113,2024-08-17,IKEA,Ikea,Furniture - Fixed Asset,600.0,completed,Engineering,0.95,Good
TXN-03114,2025-02-05,Steelcase,Steelcase,Furniture - Fixed Asset,600.0,delivered,Engineering,0.95,Good
TXN-03115,2024-12-18,DoorDash,Doordash,Meals & Entertainment,25.0,completed,Operations,0.8999999999999999,Fair
TXN-03116,2024-10-12,LinkedIn Ads,Linkedin Ads,Marketing - Digital,2500.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03117,2024-05-11,AT&T,At&T,Utilities - Telecom,300.0,delivered,Engineering,0.95,Good
TXN-03118,2024-12-09,IKEA,Ikea,Furniture - Fixed Asset,100.0,delivered,Sales,0.8999999999999999,Fair
TXN-03119,2024-12-31,HubSpot,Hubspot,Marketing - Software,50.0,delivered,Finance,0.95,Good
TXN-03120,2024-10-16,Lenovo,Lenovo,Hardware - Equipment,2000.0,completed,Engineering,0.8999999999999999,Fair
TXN-03121,2024-11-02,Best Buy,Best Buy,Hardware - Equipment,100.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03122,2024-02-27,Time Warner,Time Warner,Utilities - Internet,180.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03123,2024-01-07,Steelcase,Steelcase,Furniture - Fixed Asset,1800.0,invoiced,Marketing,0.8799999999999999,Fair
TXN-03124,2024-07-12,DoorDash,Doordash,Meals & Entertainment,100.0,paid,Sales,0.8799999999999999,Fair
TXN-03125,2024-08-17,IKEA,Ikea,Furniture - Fixed Asset,1200.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03126,2024-05-07,Uber,Uber,Travel - Ground,25.0,paid,Operations,0.95,Good
TXN-03127,2024-08-26,DoorDash,Doordash,Meals & Entertainment,200.0,pending,Engineering,0.8999999999999999,Fair
TXN-03128,2025-01-27,Verizon,Verizon,Utilities - Telecom,200.0,completed,Finance,0.8999999999999999,Fair
TXN-03129,2025-01-29,Herman Miller,Herman Miller,Furniture - Fixed Asset,3000.0,paid,Marketing,0.8999999999999999,Fair
TXN-03130,2024-08-28,Hilton Hotels,Hilton Hotels,Travel - Lodging,400.0,paid,Operations,0.8999999999999999,Fair
TXN-03131,2024-05-04,Marriott Hotels,Marriott Hotels,Travel - Lodging,800.0,delivered,Marketing,0.8999999999999999,Fair
TXN-03132,2024-07-13,Delta Airlines,Delta Airlines,Travel - Airfare,280.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03133,2024-03-26,Xero,Xero,Accounting Software,99.0,completed,Engineering,0.95,Good
TXN-03134,2025-01-09,Starbucks,Starbucks,Meals & Entertainment,7.0,paid,Marketing,0.8999999999999999,Fair
TXN-03135,2024-10-15,UberEats,Ubereats,Meals & Entertainment,100.0,invoiced,Marketing,0.95,Good
TXN-03136,2024-05-03,Verizon,Verizon,Utilities - Telecom,100.0,invoiced,Sales,0.8799999999999999,Fair
TXN-03137,2024-03-09,Airbnb,Airbnb,Travel - Lodging,150.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03138,2025-03-10,Office Depot,Office Depot,Office Supplies,350.0,pending,Operations,0.8999999999999999,Fair
TXN-03139,2024-09-08,Amazon,Amazon,Hardware - Equipment,2499.0,delivered,Operations,0.8999999999999999,Fair
TXN-03140,2025-01-11,Stripe,Stripe,Software - Payments,100.0,paid,HR,0.95,Good
TXN-03141,2024-04-27,Office Depot,Office Depot,Office Supplies,350.0,pending,Engineering,0.95,Good
TXN-03142,2024-12-28,Accenture,Accenture,Professional Services,35000.0,pending,Operations,0.8999999999999999,Fair
TXN-03143,2024-07-24,Microsoft Azure,Microsoft Azure,Software - Cloud,1500.0,pending,Engineering,0.8799999999999999,Fair
TXN-03144,2024-11-08,Xero,Xero,Accounting Software,99.0,completed,Sales,0.8999999999999999,Fair
TXN-03145,2025-03-21,AWS,Aws,Software - Cloud,2341.0,delivered,Marketing,0.8999999999999999,Fair
TXN-03146,2024-07-26,DoorDash,Doordash,Meals & Entertainment,25.0,completed,Engineering,0.8999999999999999,Fair
TXN-03147,2025-03-07,DoorDash,Doordash,Meals & Entertainment,200.0,delivered,Operations,0.8999999999999999,Fair
TXN-03148,2024-05-13,Facebook Ads,Facebook Ads,Marketing - Digital,2000.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03149,2024-01-24,Amazon Business,Amazon Business,Office Supplies,500.0,completed,Finance,0.95,Good
TXN-03150,2024-04-18,Dell,Dell,Hardware - Equipment,500.0,paid,Engineering,0.8999999999999999,Fair
TXN-03151,2025-03-21,LinkedIn Ads,Linkedin Ads,Marketing - Digital,2500.0,paid,Operations,0.95,Good
TXN-03152,2025-01-20,AWS,Aws,Software - Cloud,2341.0,paid,Engineering,0.95,Good
TXN-03153,2024-10-04,linkedin ads,Linkedin Ads,Marketing - Digital,400.0,paid,Finance,0.8999999999999999,Fair
TXN-03154,2024-01-11,LawDepot,Lawdepot,Legal Services,2500.0,completed,HR,0.8999999999999999,Fair
TXN-03155,2024-06-23,Lenovo,Lenovo,Hardware - Equipment,1000.0,invoiced,HR,0.95,Good
TXN-03156,2024-04-08,AT&T,At&T,Utilities - Telecom,150.0,paid,Operations,0.8999999999999999,Fair
TXN-03157,2025-02-17,UberEats,Ubereats,Meals & Entertainment,100.0,pending,Finance,0.95,Good
TXN-03158,2024-09-29,FedEx,Fedex,Shipping & Logistics,300.0,paid,Engineering,0.9299999999999999,Good
TXN-03159,2024-02-25,Datadog,Datadog,Software - Monitoring,3000.0,delivered,Sales,0.8999999999999999,Fair
TXN-03160,2024-09-06,UPS,Ups,Shipping & Logistics,120.0,paid,Engineering,0.8999999999999999,Fair
TXN-03161,2024-07-31,Office Depot,Office Depot,Office Supplies,75.0,delivered,Finance,0.95,Good
TXN-03162,2024-05-03,Verizon,Verizon,Utilities - Telecom,100.0,invoiced,Finance,0.8999999999999999,Fair
TXN-03163,2024-05-17,McKinsey,Mckinsey,Professional Services,30000.0,invoiced,HR,0.95,Good
TXN-03164,2025-02-09,DoorDash,Doordash,Meals & Entertainment,25.0,invoiced,Sales,0.8999999999999999,Fair
TXN-03165,2024-05-10,Google Ads,Google Ads,Marketing - Digital,500.0,pending,Marketing,0.8999999999999999,Fair
TXN-03166,2024-06-24,Deloitte,Deloitte,Professional Services,50000.0,paid,Operations,0.8999999999999999,Fair
TXN-03167,2024-04-20,Amazon Business,Amazon Business,Office Supplies,500.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03168,2024-12-13,Time Warner,Time Warner,Utilities - Internet,180.0,invoiced,Marketing,0.95,Good
TXN-03169,2024-03-03,Delta Airlines,Delta Airlines,Travel - Airfare,280.0,delivered,HR,0.8799999999999999,Fair
TXN-03170,2024-08-06,IKEA,Ikea,Furniture - Fixed Asset,600.0,delivered,Operations,0.8999999999999999,Fair
TXN-03171,2024-06-12,AT&T,At&T,Utilities - Telecom,300.0,paid,Operations,0.8999999999999999,Fair
TXN-03172,2024-03-24,Accenture Inc,Accenture Inc,Professional Services,35000.0,completed,Sales,0.8999999999999999,Fair
TXN-03173,2024-05-12,Verizon,Verizon,Utilities - Telecom,100.0,completed,Sales,0.8999999999999999,Fair
TXN-03174,2025-03-15,Microsoft Azure,Microsoft Azure,Software - Cloud,3000.0,completed,Marketing,0.8999999999999999,Fair
TXN-03175,2024-08-27,DHL,Dhl,Shipping & Logistics,150.0,pending,Marketing,0.9299999999999999,Good
TXN-03176,2024-03-13,United Airlines,United Airlines,Travel - Airfare,450.0,pending,Engineering,0.95,Good
TXN-03177,2024-08-10,UberEats,Ubereats,Meals & Entertainment,45.0,invoiced,Operations,0.95,Good
TXN-03178,2024-08-26,Office Depot,Office Depot,Office Supplies,75.0,pending,Marketing,0.8999999999999999,Fair
TXN-03179,2024-10-14,STRIPE,Stripe,Software - Payments,1250.0,completed,Engineering,0.8999999999999999,Fair
TXN-03180,2024-08-09,DHL,Dhl,Shipping & Logistics,150.0,delivered,Operations,0.95,Good
TXN-03181,2024-12-03,LawDepot,Lawdepot,Legal Services,200.0,pending,Marketing,0.8999999999999999,Fair
TXN-03182,2024-12-22,Stripe,Stripe,Software - Payments,2500.0,completed,Operations,0.8999999999999999,Fair
TXN-03183,2024-08-07,Starbucks,Starbucks,Meals & Entertainment,15.0,paid,Finance,0.95,Good
TXN-03184,2024-08-18,Hilton Hotels,Hilton Hotels,Travel - Lodging,220.0,invoiced,Engineering,0.8799999999999999,Fair
TXN-03185,2025-01-15,Twilio,Twilio,Software - Communications,500.0,pending,HR,0.8999999999999999,Fair
